train_loss,valid_loss
0.694314,0.693297
0.696588,0.693653
0.688802,0.694644
0.699157,0.693784
0.694631,0.693615
0.688837,0.695210
0.699195,0.693063
0.690132,0.693105
0.690372,0.693095
0.695889,0.693796
0.696301,0.695194
0.700167,0.695024
0.691629,0.694056
0.697953,0.693650
0.712151,0.693121
0.695962,0.692464
0.692028,0.692127
0.707599,0.692034
0.693816,0.691978
0.683804,0.692003
