train_loss,valid_loss
0.686230,0.692870
0.589326,0.656601
0.487301,0.444588
0.417441,0.404294
0.418875,0.410307
0.406947,0.332076
0.392978,0.372481
0.391480,0.385156
0.339406,0.326332
0.334624,0.343585
0.365371,0.333651
0.346859,0.323306
0.360873,0.324992
0.341835,0.325406
0.345328,0.324804
0.328680,0.330097
0.332398,0.327513
0.332692,0.328010
0.353535,0.326410
0.330261,0.326874
