train_loss,valid_loss
0.684668,0.693542
0.676119,0.694552
0.647149,0.695366
0.603086,0.695983
0.568934,0.696206
0.539728,0.696260
0.519421,0.696252
0.497562,0.696225
0.474762,0.696140
0.458784,0.696071
0.441534,0.695813
0.435444,0.695328
0.433070,0.694758
0.415414,0.693937
0.415007,0.692889
0.408066,0.691486
0.406730,0.689537
0.405754,0.686915
0.401288,0.683658
0.405419,0.679790
